14324,וגרנדיוזית,1
14325,סיכונים,1
14326,לגרמניה,1
14327,הישגיות,1
14328,בקורת,1
14329,לנסוע,2
14330,כנקמה,3
14331,לאאאאאאא,1
14332,ומרובע,1
14333,פרדו,1
14334,דיעות,1
14335,דומה,89
14336,מדויקות,2
14337,בקורס,1
14338,וכפי,1
14339,ובכללן,1
14340,מונה,2
14341,הומויים,1
14342,ירבו,6
14343,סינטטיות,1
14344,פרדי,23
14345,אסיאתים,1
14346,מונח,2
14347,מוני,4
14348,תפישה,1
14349,מעסקיי,1
14350,ופועל,1
14351,מונע,7
14352,שונא,17
14353,אתסרטו,1
14354,החוצה,8
14355,וההשלמות,1
14356,מונק,1
14357,מסויימות,4
14358,מולץ,2
14359,שולח,1
14360,בחרנו,1
14361,שצצים,3
14362,פראי,1
14363,שולל,2
14364,ומגוון,2
14365,שולט,14
14366,שולי,12
14367,ספינות,1
14368,ובכללי,1
14369,פראל,1
14370,ובכללם,1
14371,להגזים,8
14372,והרוך,1
14373,רעננה,3
14374,ללהקת,1
14375,וסקסית,3
14376,ויוסי,1
14377,והרוח,1
14378,החופש,6
14379,והרוב,5
14380,שוםם,1
14381,היייתה,1
14382,כשסוף,1
14383,דווקא,125
14384,ירדו,3
14385,האפריקאיים,1
14386,ירדה,2
14387,בשלבי,1
14388,היייתי,1
14389,גמורה,1
14390,ללהקה,1
14391,נשמרים,1
14392,פלאשבקים,1
14393,לגלקסיה,1
14394,ומקוריות,2
14395,אורבניות,1
14396,ירגש,1
14397,והרוע,1
14398,שינוי,31
14399,גדושה,2
14400,הגורמטים,1
14401,כישראלי,1
14402,הירידות,2
14403,הגרוש,1
14404,החוסר,1
14405,העוסק,5
14406,הגרוע,33
14407,בלוצי,1
14408,מלוקקת,1
14409,בריצור,1
14410,איןןןןןן,1
14411,למצוין,1
14412,החוסן,1
14413,מוכה,1
14414,ומגוחך,5
14415,עסקי,1
14416,הגרוי,1
14417,וויליאמס,4
14418,מדויקים,1
14419,מוכן,20
14420,מהאפוס,1
14421,במספריים,1
14422,אורלב,1
14423,שפוחדת,3
14424,עסקת,2
14425,העוני,8
14426,שוכב,2
14427,מוכר,16
14428,ניהנה,1
14429,וכנה,4
14430,מוכת,1
14431,מהנופים,3
14432,התגלמות,1
14433,מטרויה,1
14434,אגרסיבי,1
14435,שוכח,2
14436,תכנון,3
14437,מולו,1
14438,וגרומיט,1
14439,אורכה,2
14440,אורכו,50
14441,משומשות,2
14442,שוכר,1
14443,והרגו,1
14444,לראותתתת,1
14445,מצויינת,76
14446,הענייה,1
14447,ליצורים,1
14448,יראי,1
14449,והרגה,1
14450,העניין,39
14451,החוקיים,1
14452,יראו,3
14453,יראה,30
14454,העניים,2
14455,התפתלתי,1
14456,מנהרה,1
14457,שוטף,1
14458,דולר,16
14459,חסרת,16
14460,דולף,1
14461,מצויינם,1
14462,שוטר,9
14463,המבוגרים,9
14464,בקוצר,10
14465,העונה,1
14466,והרבה,49
14467,וכעט,1
14468,בבוקר,3
14469,חסרט,1
14470,חסרי,30
14471,ומקוריים,2
14472,אורלי,2
14473,חסרה,11
14474,מוית,1
14475,חסרו,1
14476,לנסיך,1
14477,בתפיסת,1
14478,ותראו,8
14479,ולרידלי,1
14480,בבורא,1
14481,נפאלות,1
14482,שוין,3
14483,העומק,5
14484,וכסף,22
14485,שוים,1
14486,במנהטן,2
14487,יסודי,1
14488,בתפיסה,1
14489,אלוהיים,2
14490,ופסיכולוגית,1
14491,נכנס,30
14492,וביקורתית,1
14493,נכנע,2
14494,לשכבת,2
14495,ובאטמן,1
14496,בדממה,1
14497,הזומבים,4
14498,שבהעדר,1
14499,שזרם,1
14500,וחבטות,1
14501,שמזכיר,15
14502,קדושות,1
14503,ישלם,1
14504,ואמיד,1
14505,מטורפות,5
14506,לעתים,14
14507,המשמעויות,1
14508,לאפה,1
14509,עצבות,1
14510,מדירים,1
14511,ליופיים,1
14512,לאפס,2
14513,ישכח,2
14514,מתפדחים,1
14515,הלוקיישין,2
14516,לסיגנון,1
14517,וההורים,3
14518,הגזמות,2
14519,וישבתי,2
14520,הימים,3
14521,המהממות,3
14522,עצביו,1
14523,בנכונים,1
14524,ועברו,1
14525,שודרגה,1
14526,המתנהלות,1
14527,קאנט,1
14528,שבכורה,1
14529,ישמר,1
14530,שמהווה,1
14531,ישמע,3
14532,מהנמסיס,1
14533,לאסי,1
14534,וחברי,2
14535,הוותיק,2
14536,החייזרים,3
14537,מזקן,1
14538,ישמח,1
14539,לאסף,3
14540,שמתאימים,4
14541,מהצרות,3
14542,והגברים,1
14543,עצבים,13
14544,חרטאה,1
14545,באפן,1
14546,קאסל,2
14547,אלמנט,6
14548,לקומדיה,13
14549,מהדברים,10
14550,קאסט,15
14551,מזרח,4
14552,תיסכולים,1
14553,אדיפוס,3
14554,באפס,1
14555,מהכרות,1
14556,שאשתו,2
14557,ניתקלתי,1
14558,בהילוך,5
14559,לעתיד,2
14560,מטורפים,8
14561,כבמאי,7
14562,באפי,3
14563,אלמנה,1
14564,משביח,1
14565,שבאותה,1
14566,וכמוך,1
14567,שבצורה,1
14568,בזכותה,1
14569,אלמנת,1
14570,האפמן,2
14571,מזרק,1
14572,וחברה,10
14573,בזכותו,2
14574,כשמצלמה,1
14575,ששיחררו,1
14576,משביע,3
14577,מסתקרנים,1
14578,מקוריתאם,1
14579,לאמת,3
14580,ומסריחה,1
14581,סיבוב,1
14582,בגירסה,7
14583,לקחתי,12
14584,במרכאות,2
14585,נעבור,2
14586,באמת,440
14587,מהאינדיאנה,1
14588,מהארון,1
14589,שהסולם,1
14590,ומסתכלים,1
14591,האופציה,3
14592,ומתפתחות,1
14593,ולתת,6
14594,ההקפדה,1
14595,יתברך,1
14596,בגירסת,2
14597,שנחטף,1
14598,הניסיונות,2
14599,לופיז,1
14600,שהסולל,1
14601,לגיטרה,1
14602,החינוכית,1
14603,תיבדקו,1
14604,מאתכם,1
14605,לאנס,1
14606,והתעמלות,1
14607,לקחתן,1
14608,בהתגלמותה,1
14609,סיבות,5
14610,ופאתטי,1
14611,שהסוכן,1
14612,האפלה,1
14613,ונשמעים,1
14614,לופין,1
14615,שמסכמת,1
14616,בשמחה,1
14617,קאלט,3
14618,לנפות,1
14619,שלכולם,2
14620,באסה,4
14621,וגרועות,1
14622,מכתיב,1
14623,הצפיה,15
14624,הכפיש,1
14625,שבאופן,2
14626,ממוחזר,2
14627,שמבדל,1
14628,ליהודים,1
14629,מוחצן,1
14630,בזבזניים,1
14631,ישיר,2
14632,לדרמתי,1
14633,לאמא,4
14634,נונקונפורמיסטית,1
14635,באנה,7
14636,לאמה,1
14637,באנג,3
14638,ישים,3
14639,ודוחסים,1
14640,חוזרות,4
14641,להמלצתי,1
14642,באנו,2
14643,אלמלא,7
14644,להתמקד,5
14645,המתבהר,1
14646,לאמץ,2
14647,והפרסים,1
14648,לאמר,5
14649,שבסרטי,2
14650,האווירה,23
14651,שחבר,1
14652,מדבור,1
14653,ואמנם,1
14654,סיבבה,1
14655,שמעוניינות,1
14656,סימפטית,1
14657,מוחלט,25
14658,מניחים,1
14659,וחופשי,1
14660,מתאימות,4
14661,הפילוסופי,6
14662,גרמניה,5
14663,מחדל,3
14664,ומרבית,1
14665,באתר,41
14666,באתם,4
14667,ששבור,1
14668,גרמנים,3
14669,מחדש,65
14670,סימפטיה,4
14671,ולצעירים,1
14672,וליבנו,1
14673,שכתבה,4
14674,באתי,63
14675,שכתבו,13
14676,מנחית,1
14677,הבולטים,1
14678,המתארת,1
14679,הארמני,1
14680,כותבת,6
14681,מתפלסף,1
14682,מוחין,1
14683,מייצאים,1
14684,מחבב,2
14685,גרמנית,1
14686,שכתבת,7
14687,כשתזרקו,1
14688,שהאווירה,1
14689,שנחמד,3
14690,ולהפוך,4
14691,חוזרים,9
14692,והמכונות,1
14693,ומהסיבות,1
14694,כברווזים,1
14695,האפקט,3
14696,מחבל,1
14697,האניציה,1
14698,בקטנה,2
14699,שמבטל,1
14700,מהווית,1
14701,שזורים,3
14702,והחוויה,1
14703,מחבר,8
14704,ומצליחים,2
14705,לאתר,14
14706,בדיעות,1
14707,בלוקבאסטר,2
14708,הוגדר,1
14709,שמביא,4
14710,שחבל,17
14711,באקס,1
14712,אוקראיני,1
14713,והטמפו,1
14714,שמבין,8
14715,ואמלי,1
14716,הנושמת,1
14717,באקט,1
14718,השטיות,2
14719,מתאימים,7
14720,היממה,1
14721,שמביע,1
14722,ישנן,10
14723,מולידים,1
14724,ישנם,50
14725,מדובבות,1
14726,מהווים,2
14727,ישנו,13
14728,ישנה,21
14729,שהסופר,1
14730,ומתלהבים,2
14731,קאקי,1
14732,לארג,1
14733,מוחנו,1
14734,בדיעבד,7
14735,לארה,10
14736,ההמתנה,1
14737,לארו,1
14738,האטרקציה,2
14739,לארי,2
14740,בכבלים,3
14741,מאתגר,7
14742,מועברת,2
14743,ניחוח,2
14744,הפרשיה,1
14745,מוחמץ,1
14746,אינויאשה,4
14747,לארס,9
14748,ממבחר,1
14749,יהבנו,1
14750,עטופים,1
14751,קארה,2
14752,לארץ,23
14753,פשעי,2
14754,קארל,2
14755,מנחמד,2
14756,ניחוש,1
14757,מחאה,3
14758,שכתוב,5
14759,קארי,65
14760,לפועולות,1
14761,מחאו,1
14762,שומרים,1
14763,ולראותו,1
14764,באשר,10
14765,צושלם,1
14766,מהאקשן,5
14767,שכתום,1
14768,וטמטום,1
14769,החטוב,1
14770,בנפשם,1
14771,בנפשן,1
14772,ברוכים,1
14773,בנפשה,2
14774,פשןט,1
14775,מכתבי,1
14776,שגרושה,1
14777,בשחקניות,2
14778,ואמין,11
14779,לחתוך,5
14780,ואמיץ,2
14781,בארץ,55
14782,לחתום,3
14783,זבובים,3
14784,בארי,10
14785,בבקורת,1
14786,בציבעוניות,1
14787,מהאקרן,1
14788,לסקסיות,1
14789,בארה,30
14790,שמתמרחות,1
14791,בתיכון,1
14792,הכלכליים,1
14793,בנפרד,3
14794,שזורות,1
14795,החטוף,2
14796,קרטיסים,1
14797,שתוציאו,1
14798,והמורכבים,1
14799,דייטינג,1
14800,בכללית,1
14801,והמקסימום,1
14802,סבלנותי,1
14803,באנשים,12
14804,כחבילה,1
14805,מהמםםםםםםםםםםם,1
14806,שלהתרחק,1
14807,ואמרת,1
14808,עכברי,1
14809,שלספילברג,1
14810,בסיסיים,2
14811,לאדג,1
14812,מזיז,2
14813,והמקסימות,1
14814,באגס,2
14815,ולמע,1
14816,שמאלה,2
14817,מזיל,2
14818,סבלנותו,1
14819,האיריים,1
14820,לאדם,19
14821,ולמי,17
14822,ווואווווו,1
14823,ולמה,25
14824,ומקוממת,1
14825,ואמרה,1
14826,מזיק,9
14827,מסיבית,1
14828,להגיון,1
14829,הלכולסרט,1
14830,שמאלץ,2
14831,שמדובבים,1
14832,מיפני,1
14833,קאדה,1
14834,מעמיק,11
14835,ואמרו,2
14836,אהיבתי,1
14837,יצטערו,1
14838,שעלתה,2
14839,לקטול,2
14840,פסיכוטית,1
14841,מעמיד,1
14842,סנציונלי,1
14843,שזור,2
14844,גולדברג,1
14845,לקטוע,2
14846,הקוראנים,1
14847,לאבא,2
14848,שבתוכנו,1
14849,מציאותית,9
14850,לאבד,8
14851,אמיתיות,11
14852,כשישעמם,1
14853,מחמיץ,1
14854,לשמלץ,1
14855,שמאמץ,1
14856,התמונות,5
14857,מופיעות,1
14858,ביותררר,1
14859,נפטון,1
14860,מחמיא,1
14861,מהעשירים,1
14862,באדם,4
14863,הבטחוניים,1
14864,נלמד,1
14865,ואפקטים,26
14866,ואמצע,1
14867,לאגו,1
14868,טרגים,1
14869,שיפסיק,2
14870,לבעיות,2
14871,שיוותרו,1
14872,נצמדת,1
14873,תואמת,1
14874,המתחרשת,1
14875,שזהו,29
14876,כמפתח,1
14877,שטיקים,3
14878,השרירית,1
14879,אקולוגי,1
14880,שכשיש,1
14881,שכשיר,1
14882,ממוחשב,1
14883,משתקפות,1
14884,ופנטזי,1
14885,פרקי,1
14886,נלכד,1
14887,ומרגיז,4
14888,משקספיר,1
14889,והמשתמשים,1
14890,פרקר,3
14891,ירצה,7
14892,בקטעי,6
14893,יירחקו,1
14894,בחייםםםםם,1
14895,ופנטוז,1
14896,ולין,1
14897,מוטיב,7
14898,לקטלג,2
14899,מסיבות,2
14900,מבוקשן,1
14901,והתעלומה,1
14902,וליה,27
14903,שרגישותו,1
14904,וכמעט,14
14905,תיאטרונטו,1
14906,רלוונטיות,1
14907,מזגן,1
14908,תרשים,1
14909,והספוילרים,1
14910,האולפנים,1
14911,גוינית,1
14912,מסיבים,1
14913,וקרביים,1
14914,האפשר,1
14915,היחחיד,1
14916,מופיעים,6
14917,ומכבידה,1
14918,וללב,1
14919,להגידו,1
14920,תחזרו,2
14921,מהפסים,2
14922,ומרגיש,1
14923,וללא,12
14924,אמיתיים,31
14925,הארכיטקט,1
14926,תחזרי,1
14927,המשוררת,2
14928,מתנקשים,1
14929,כלאיים,1
14930,ולכם,1
14931,ולכל,22
14932,ולכן,74
14933,ופעמים,2
14934,פרצה,1
14935,לדמעה,3
14936,פרצו,1
14937,מהמורכבות,1
14938,ולכו,13
14939,גומרת,3
14940,החידושים,1
14941,מעצבנת,19
14942,בליבו,2
14943,לשמוע,20
14944,ומזמין,1
14945,ולקח,2
14946,לשמוח,1
14947,מעמדו,1
14948,ממשבצת,1
14949,הדלתות,1
14950,לאכל,1
14951,ואחדגם,1
14952,רוולושון,1
14953,וואשבסקי,1
14954,מדוכדך,2
14955,שתקציר,1
14956,למזוכיסטים,1
14957,ומעוררים,2
14958,אוורירית,1
14959,פשוא,2
14960,המתאים,14
14961,מלשמוע,1
14962,שתקציב,3
14963,ההוליוודי,13
14964,פשוט,1745
14965,לאלה,28
14966,לאלו,24
14967,קיצוני,8
14968,העתידית,1
14969,שמתפתחת,5
14970,בהגדרתו,1
14971,והמקסים,2
14972,באיש,2
14973,ומשימות,1
14974,חסרונו,1
14975,באים,15
14976,מיקלסון,1
14977,באיך,1
14978,לאלף,1
14979,לשמור,13
14980,פשות,5
14981,באין,1
14982,לשמות,1
14983,שפריצים,2
14984,והזיות,1
14985,ולשם,3
14986,מנחשת,1
14987,והסיום,3
14988,הסצינות,27
14989,ןלמרות,1
14990,באלק,1
14991,קאטצ,1
14992,לאיך,2
14993,ישות,1
14994,לצערינו,2
14995,ולרע,3
14996,קאטש,1
14997,ונדושים,1
14998,בלבולי,2
14999,באלו,1
15000,לאיש,2
15001,שהחליפו,1
15002,מחמאה,6
15003,והיתרון,1
15004,בליגה,1
15005,במסקנות,1
15006,שלאחריו,1
15007,והמשפטים,1
15008,באלה,1
15009,עצבני,5
15010,לדמות,21
15011,ביקרות,1
15012,לאניני,1
15013,מוחשך,1
15014,מוחשי,1
15015,שפורסמה,2
15016,תרשמו,2
15017,באחד,14
15018,ובידור,3
15019,הגביורה,1
15020,ישאל,2
15021,וגרייס,1
15022,זיגמן,1
15023,לשמיל,2
15024,שדארת,1
15025,לאחד,15
15026,ולאוהבי,5
15027,ואיילת,3
15028,העולמי,1
15029,כותרת,2
15030,באינדיאנה,1
15031,לאחר,137
15032,לאחת,4
15033,ואפילו,130
15034,באור,4
15035,המהממים,3
15036,ואיימי,1
15037,באות,1
15038,הפלשתינית,1
15039,ופיפין,1
15040,דיפדוף,1
15041,מזמן,70
15042,יתרונותיו,1
15043,הפריזאית,1
15044,שאשפר,1
15045,הפילטר,1
15046,באיי,2
15047,העלילתית,1
15048,שבאולם,1
15049,ומקומות,4
15050,וחברתיים,1
15051,והסיבה,2
15052,מרישקה,1
15053,דוקומנטרי,11
15054,והמצויינת,1
15055,מזכה,1
15056,מדברת,13
15057,ישבת,1
15058,בריקוד,1
15059,לאוך,1
15060,חזרזיר,4
15061,הנושאת,1
15062,ממבקר,1
15063,שזכה,5
15064,ישבן,3
15065,שזכו,3
15066,ולפי,8
15067,ביניוני,1
15068,ולהפתח,2
15069,לאור,19
15070,הסוערת,1
15071,באחת,9
15072,לאות,1
15073,ישבו,6
15074,ניחרב,1
15075,נלעג,1
15076,מזלו,1
15077,משוחדת,2
15078,העוסקים,1
15079,מזלי,3
15080,מדבקק,1
15081,ישאר,4
15082,מעמדן,1
15083,מזלם,1
15084,מיסטיק,6
15085,מהריקודים,1
15086,נלעס,1
15087,לשמחת,1
15088,לאזן,2
15089,להצביע,2
15090,בדיאלוגים,9
15091,מחלקת,1
15092,במכשול,1
15093,תפלות,2
15094,הנאתי,1
15095,גורפינקל,1
15096,ממיסטיק,1
15097,בבחור,2
15098,שיעמם,13
15099,והשער,1
15100,מכשול,1
15101,נאלצו,1
15102,משאיר,59
15103,ההתפתחות,2
15104,המתאבד,1
15105,משאית,1
15106,עפים,1
15107,לשיאים,2
15108,ומבט,3
15109,לכוחות,1
15110,והשעה,1
15111,מבלוקבאסטר,2
15112,לבצע,4
15113,שעליה,2
15114,שעליו,11
15115,יושבים,5
15116,העולים,2
15117,תילחו,1
15118,ומהר,12
15119,מחשב,16
15120,ממאיה,1
15121,משוחקת,2
15122,לינקולין,1
15123,הדראמטי,1
15124,לעשות,251
15125,נמאס,27
15126,ומהם,1
15127,והשני,9
15128,ומנטליות,1
15129,שחשב,8
15130,ההישרדות,1
15131,לחשוש,1
15132,מחשק,3
15133,ומהו,2
15134,תעזבו,1
15135,תהנוווווווו,1
15136,יתנו,2
15137,שמבזבזת,1
15138,מוזנח,1
15139,בגישתה,1
15140,בעשרת,1
15141,שבגורלו,1
15142,ומדע,2
15143,ולילדים,5
15144,חפיף,4
15145,מוזמן,5
15146,התרוקנו,1
15147,בצורתו,2
15148,מעלפת,1
15149,חפים,1
15150,המשמעות,10
15151,ביקשנו,1
15152,והשנה,1
15153,כושים,1
15154,רושמים,2
15155,ולצידו,1
15156,והקטעים,9
15157,ופנלופנה,1
15158,גיגולה,1
15159,ליאונרדו,15
15160,בעשרה,1
15161,המתחרים,1
15162,שישאיר,4
15163,בזיכרון,1
15164,מחקו,1
15165,שחצי,2
15166,העולות,1
15167,מחקי,1
15168,מהפרצוף,1
15169,חשיבותה,1
15170,ומרגשת,16
15171,הנאצי,1
15172,ומורטנסון,1
15173,כאספיאן,1
15174,מכשיר,1
15175,לבסס,1
15176,מקומדיה,3
15177,לתינוקות,3
15178,מתנהגות,3
15179,הקונטקסט,2
15180,שחקו,2
15181,מחקר,2
15182,תפלים,2
15183,שחקן,120
15184,תעזוב,2
15185,בבני,8
15186,ניזכר,1
15187,שחקי,5
15188,תחזור,1
15189,אקסצנטרי,1
15190,האכזרי,3
15191,לבעל,2
15192,תילכו,7
15193,למתחכמים,1
15194,מעלתו,1
15195,עפות,1
15196,שתקראו,2
15197,הרשמי,1
15198,התחפושת,1
15199,וגוררים,1
15200,הרצונות,1
15201,דוסטוייבסקי,3
15202,לבמת,1
15203,פתטי,8
15204,מתרגלים,2
15205,והסייד,1
15206,והשלם,1
15207,ומאט,3
15208,שכרתי,1
15209,בתחושת,3
15210,טראשי,1
15211,ומאה,1
15212,ומאד,7
15213,ומאז,5
15214,אושרי,3
15215,בהתאבדות,2
15216,והפוליטיות,2
15217,בתחושה,18
15218,אושרו,1
15219,לאיפור,2
15220,מתוקיייי,1
15221,לבנה,3
15222,להאביר,1
15223,שהתאים,1
15224,בתחושב,1
15225,יתכן,6
15226,לבנו,3
15227,הגשמת,1
15228,מחצי,4
15229,פתיל,1
15230,לבני,27
15231,להכביד,1
15232,ושהמשחק,1
15233,והאמיתיים,1
15234,להכביר,3
15235,אמפטיה,4
15236,מצלמים,1
15237,כששאלתי,2
15238,משוכללים,1
15239,השמאלצית,1
15240,גיתאי,9
15241,מתרכזים,1
15242,הכוכבות,1
15243,אלמגור,3
15244,מטהר,1
15245,המבקשים,1
15246,ומפלצות,1
15247,ומתיימר,1
15248,שביצירתו,1
15249,לנערה,1
15250,קפריאו,1
15251,מטום,4
15252,מחלמת,1
15253,ויאטנאם,2
15254,לבימוי,2
15255,התבנית,2
15256,מטוס,5
15257,הפעורה,1
15258,שטוב,12
15259,מסעירים,1
15260,ומים,1
15261,שטום,6
15262,ומין,2
15263,שמאוד,22
15264,שנזכה,1
15265,נמלה,1
15266,שיערה,1
15267,שטוח,4
15268,פתרו,1
15269,נמלט,1
15270,אמריקנית,3
15271,ומיה,2
15272,גאוגרפי,1
15273,שמתיישבת,1
15274,ומיד,3
15275,הסמאורי,1
15276,מתעלמים,3
15277,והנוצרים,1
15278,המובאים,1
15279,קלושה,5
15280,נכלמת,1
15281,דוחים,5
15282,אמריקנים,1
15283,קזנובה,1
15284,ופחות,22
15285,מסתפקת,2
15286,ברמזים,1
15287,הציניים,1
15288,שיעשה,9
15289,שיעשו,5
15290,עילאית,3
15291,תילנד,1
15292,בווליום,2
15293,והסיפורים,1
15294,ומלך,3
15295,אותות,1
15296,ומלא,26
15297,טראמל,1
15298,יתרה,9
15299,שיעשע,1
15300,האיפוטנטיות,1
15301,מעללי,1
15302,יבשות,2
15303,יאוווווווווו,1
15304,מדמהים,1
15305,המקרנה,1
15306,ומכל,4
15307,שכשאת,1
15308,שחלפו,2
15309,צורמת,2
15310,בלימודים,1
15311,שחלפה,1
15312,שיחלקו,1
15313,בהחזרת,1
15314,שמתפרסת,1
15315,להספיד,1
15316,ומכה,1
15317,לבשה,1
15318,מסעירות,1
15319,לבשל,1
15320,לתהליך,1
15321,מאמינים,7
15322,ומזי,1
15323,מצלמות,2
15324,ומזל,1
15325,לבשר,3
15326,יבשים,2
15327,והטריקים,1
15328,ומזה,2
15329,בקריטריונים,1
15330,לאינפוזציה,1
15331,מפטמים,1
15332,האופוסומים,1
15333,לבתי,6
15334,מדדהים,1
15335,קבוצת,3
15336,מהפכנים,1
15337,הפעילות,1
15338,לשרליז,1
15339,לעשוב,1
15340,הובאו,1
15341,טראנה,1
15342,לחשוף,6
15343,נמחק,1
15344,ומול,2
15345,נכליל,1
15346,הנורמה,1
15347,דרמתית,3
15348,ביקשתי,1
15349,לחשוב,144
15350,בלחטט,1
15351,נצליח,1
15352,לחשוד,3
15353,הוזהרתם,21
15354,הציניות,1
15355,והזיעה,1
15356,החישוב,1
15357,מוזכר,6
15358,סטיפלר,6
15359,מזעזעעעע,1
15360,כשרואים,7
15361,קבוצה,3
15362,מקופחת,1
15363,וביזארי,1
15364,ומטח,1
15365,מתובלת,2
15366,שמחליפות,1
15367,לבקר,7
15368,לבקש,12
15369,ומטה,14
15370,שעבורי,1
15371,זיופים,1
15372,שחלקה,1
15373,טראנס,1
15374,נמוך,34
15375,שחלקן,1
15376,שחלקם,5
15377,סיימור,1
15378,לברט,2
15379,טריוויאליים,1
15380,תנאים,3
15381,וחלילה,5
15382,ניזון,1
15383,החולשה,3
15384,בבתי,9
15385,העמוקה,4
15386,לברק,1
15387,מתובכת,1
15388,לברר,2
15389,והשפה,4
15390,דוחות,3
15391,וגדולים,2
15392,העירום,12
15393,אותכם,20
15394,המצוירים,2
15395,ברירות,1
15396,מכבידים,1
15397,החולים,1
15398,בעתיד,2
15399,הגיישות,3
15400,אותכן,1
15401,לבוא,44
15402,מחכה,46
15403,בפלאשבקים,2
15404,וההתמודדות,2
15405,שיוותר,3
15406,שנונה,7
15407,ללחוש,1
15408,שמסובבת,1
15409,בפתאומיות,1
15410,המקרין,2
15411,ספארו,6
15412,לבור,1
15413,וחביב,15
15414,טרבור,1
15415,הקולנועי,10
15416,משעמםת,1
15417,מחלה,3
15418,המקריא,1
15419,שייעזר,1
15420,ומהימן,2
15421,שעלולה,1
15422,קבוע,2
15423,החזיתות,1
15424,פורנוגפיה,1
15425,שמופיעות,2
15426,הברזים,1
15427,שהעלילה,28
15428,יתבגר,1
15429,בתחומו,1
15430,המקריח,1
15431,פליסטי,1
15432,המקרים,5
15433,כשמתנערים,1
15434,במטאפורות,1
15435,שנועד,1
15436,ועליות,1
15437,והנושאים,1
15438,המבריק,9
15439,משעממת,67
15440,ההתרחשות,6
15441,הזוויות,1
15442,שכרון,2
15443,להתמיד,1
15444,מקסימלי,1
15445,המסופר,2
15446,תוסיפו,3
15447,ופלשבקים,1
15448,מכשפה,5
15449,להמלצות,1
15450,לבדה,1
15451,ולמבקרים,1
15452,לבדו,3
15453,והחבובות,1
15454,מחיי,4
15455,ספארס,1
15456,לבדי,2
15457,שנועה,1
15458,לדרמות,2
15459,הגולשים,7
15460,משעממם,3
15461,נונסנס,1
15462,מצחוקקקק,1
15463,ומרדים,7
15464,שחטף,1
15465,לבחון,3
15466,מחיר,19
15467,לבדר,1
15468,באזורים,1
15469,שלאורך,2
15470,מחרידה,2
15471,שחיו,1
15472,שחיה,1
15473,מסתדרים,2
15474,לבחור,16
15475,סיימתי,3
15476,שהפינגווינים,1
15477,המומחים,1
15478,שחכתי,2
15479,תגרום,5
15480,בספטמבר,6
15481,מוכנים,9
15482,שחוק,6
15483,שחור,23
15484,לקחים,1
15485,שמופיעים,2
15486,לאיכויותיו,1
15487,בנאלית,13
15488,לסבתות,2
15489,מחזר,1
15490,אמרקיקק,1
15491,מחזק,3
15492,מקסימים,16
15493,הנבחר,1
15494,והספרים,1
15495,הכוכבים,22
15496,שנופח,1
15497,מהמלצות,1
15498,מתנגדת,6
15499,בערוצי,4
15500,שנופל,1
15501,מדבבת,1
15502,תמוהיים,1
15503,המתאבדים,1
15504,פששש,1
15505,מהפנים,1
15506,ישרה,1
15507,הכסףףףף,1
15508,שיכריח,1
15509,דחוק,1
15510,הנבזי,1
15511,דחוס,2
15512,דחוף,13
15513,מהפנטת,8
15514,בנאליה,2
15515,שנמרחת,1
15516,חתרנים,1
15517,שארית,1
15518,שכריס,1
15519,ועלילה,71
15520,הכואבים,2
15521,ורוקדים,2
15522,כותבי,1
15523,לתפיסות,1
15524,הגילאים,73
15525,הפעולה,26
15526,האונייה,2
15527,מדענית,1
15528,שצריך,79
15529,בסיציליה,1
15530,כפיצוי,1
15531,במעלית,1
15532,היעלמות,3
15533,התבוססות,1
15534,ואדרנלין,1
15535,שבגללו,1
15536,שבגללה,1
15537,המסורת,10
15538,שכריש,1
15539,שבגללן,1
15540,הצאוור,1
15541,מועדון,6
15542,שבגללם,1
15543,תעופה,2
15544,משעמעמ,1
15545,משעמעם,2
15546,בבגד,1
15547,מחוז,2
15548,כשהילד,1
15549,מוחות,1
15550,שנמרחו,1
15551,מחום,3
15552,בצורות,1
15553,ויחיד,1
15554,החולני,1
15555,המסורה,1
15556,מחוץ,8
15557,מחוק,2
15558,שנוצר,7
15559,מחוצ,1
15560,כשהאחות,1
15561,מוכנות,1
15562,שחום,1
15563,פשרי,1
15564,מחזה,5
15565,שחוץ,5
15566,סתאאאאם,1
15567,מרומזת,1
15568,שוורץ,1
15569,לתינוקים,1
15570,בדמות,17
15571,דמגוגיה,2
15572,ותתגלה,1
15573,תאוהבו,1
15574,קבלו,2
15575,קבלה,1
15576,שיעוף,1
15577,הודעתך,1
15578,שיעור,10
15579,שנורא,4
15580,הנוראי,4
15581,משומקום,3
15582,להיכנסס,1
15583,יפהפיה,7
15584,אקסוטימטי,1
15585,הקרובה,5
15586,ולאיים,1
15587,יתור,1
15588,קבלת,3
15589,פתחו,2
15590,כפנינה,1
15591,שצרלי,1
15592,מחפה,4
15593,הזועקת,1
15594,שנושא,1
15595,גורילות,1
15596,לוהטים,1
15597,משעמום,4
15598,רמזים,7
15599,שנושם,1
15600,מהודרת,1
15601,הקלילים,2
15602,מחפש,17
15603,מוזרה,18
15604,פתאטי,3
15605,תחושה,60
15606,האפור,1
15607,האפוס,1
15608,מחסה,1
15609,הצפוי,3
15610,להצגות,2
15611,למבינים,4
15612,ומצליחה,1
15613,מחסל,2
15614,לבכם,2
15615,שנותר,1
15616,שנותן,24
15617,הצפון,1
15618,מהרגליים,2
15619,האלמוניים,1
